TIME	nx1r	ny1r	nz1r	mx1r	my1r	mz1r	nx2r	ny2r	nz2r	mx2r	my2r	mz2r
8.600000e+00	8.176823e-13	-3.984205e-01	-2.650160e+00	1.374411e-01	4.290612e-14	-3.348044e-15	7.022069e-13	-7.640053e-01	-1.745833e+00	9.398757e-02	-1.358318e-14	-8.797981e-16
8.650000e+00	8.405171e-13	-2.656593e+00	1.271223e+01	1.616267e-01	2.554820e-14	-3.282595e-15	3.422120e-13	-8.214321e-01	1.385521e+01	3.551492e-02	-1.722205e-14	-2.559653e-15
8.700000e+00	-1.504431e-12	-3.095859e+00	3.155419e+01	1.120781e-01	-7.312492e-14	8.579168e-16	-2.393716e-13	-3.970326e-01	3.247328e+01	-1.414688e-02	-1.165273e-14	-2.246383e-15
8.750000e+00	-3.793595e-12	1.835126e+00	3.575184e+01	-6.761444e-02	-1.460823e-13	5.105669e-15	-4.010775e-13	1.491055e-01	3.648479e+01	4.472134e-03	4.887348e-15	-1.757636e-15
8.800000e+00	-1.719575e-12	3.900793e+00	1.798095e+01	-1.834010e-01	-9.897117e-14	5.249471e-15	-4.620493e-13	9.477454e-01	1.909082e+01	-7.715490e-03	-1.999969e-14	-1.350229e-15
8.850000e+00	5.141228e-13	5.828736e-01	-4.712072e+00	-1.518513e-01	-7.229959e-15	3.711073e-15	2.981338e-13	1.174256e+00	-3.613974e+00	-8.614578e-02	-3.455352e-14	4.784504e-16
8.900000e+00	9.355148e-13	4.014736e-01	-1.350063e+00	-1.271679e-01	4.052882e-14	4.017224e-15	7.525781e-13	6.409995e-01	-4.121306e-01	-8.955044e-02	-2.041438e-14	1.779305e-15
8.950000e+00	5.054012e-13	2.994200e+00	1.645523e+01	-1.563530e-01	4.545349e-15	3.371640e-15	1.876654e-13	7.613143e-01	1.753624e+01	-1.913661e-02	-1.966224e-14	3.250402e-15
9.000000e+00	-2.190285e-12	2.248111e+00	3.371989e+01	-7.662095e-02	-9.377718e-14	-2.131740e-15	-3.115838e-13	2.950182e-01	3.460701e+01	1.407770e-02	-5.186530e-15	1.674200e-15
9.050000e+00	-3.145479e-12	-2.941417e+00	3.417069e+01	1.074291e-01	-1.251533e-13	-5.504185e-15	-3.906807e-13	-2.784301e-01	3.489733e+01	-8.009500e-03	2.373089e-15	9.952480e-16
9.100000e+00	-5.712579e-13	-3.431698e+00	1.169490e+01	1.908407e-01	-5.285111e-14	-5.420246e-15	-2.465102e-13	-1.170199e+00	1.294520e+01	2.216933e-02	-2.400726e-14	4.381930e-16
9.150000e+00	6.501236e-13	-7.317489e-02	-6.583003e+00	1.402421e-01	2.533026e-14	-4.001062e-15	5.880183e-13	-1.008988e+00	-5.619474e+00	1.007389e-01	-1.987316e-14	-1.172532e-15
9.200000e+00	1.077086e-12	-6.011978e-01	8.003578e-01	1.309870e-01	5.996010e-14	-3.798797e-15	8.173806e-13	-6.050354e-01	1.809176e+00	8.615676e-02	-1.033984e-14	-1.650462e-15
9.250000e+00	6.642690e-13	-3.623157e+00	2.049458e+01	1.652749e-01	1.012472e-14	-2.222687e-15	1.343409e-13	-7.668016e-01	2.154659e+01	6.719377e-03	-1.867619e-14	-2.880228e-15
